level, endpoint, timestamp, user, status, comment
INFO,stats,2024-09-29 11:22:00 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:22:00 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:23:25 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:23:25 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:23:25 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:23:32 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:23:32 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:23:32 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:23:43 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:23:43 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:23:43 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:23:55 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:23:55 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:23:56 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:23:58 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:23:58 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:23:59 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:24:00 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:24:00 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:24:00 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:24:06 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:24:06 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:24:06 PM,admin,200,JSON Exported
LOGIN,login,2024-09-29 11:25:24 PM,akshayvijayvergiya@usf.edu,200,Login successful
INFO,getDataRefresh,2024-09-29 11:25:25 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:25:25 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,report,2024-09-29 11:25:25 PM,akshayvijayvergiya@usf.edu,200,JSON Exported
LOGIN,login,2024-09-30 12:12:42 PM,admin,401,Invalid credentials
INFO,health,2024-09-30 12:12:48 PM,admin,200,Healthy Server
INFO,report,2024-09-30 12:13:06 PM,akshayvijayvergiya@usf.edu,200,JSON Exported
INFO,report,2024-09-30 12:13:29 PM,akshayvijayvergiya@usf.edu,200,CSV Exported
INFO,report,2024-09-30 12:13:44 PM,akshayvijayvergiya@usf.edu,200,JSON Exported
